construction,sweep,seed,max_cos,beta,sigma,dim,rho,T,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff,beta_max,max_err,final_err,greedy_agree,select_agree
mwu,beta_route,16,0.0,10.0,,,,100,0.0054366423480474,0.0030206009019075,0.0096328468861454,0.0033127583734536,1.0,0.0,,,,,
mwu,beta_route,16,0.0,10.0,,,,500,0.0173176285634989,0.0091224042164423,0.0182448084328846,0.0172386189674857,0.997995991983968,1.0,,,,,
mwu,beta_route,17,0.0,10.0,,,,100,0.0074134469874768,0.0092637200711142,0.0185274401422283,0.0092637200711142,1.0,0.0,,,,,
mwu,beta_route,17,0.0,10.0,,,,500,0.0113118006096338,0.0012849124524533,0.0025698249049065,0.01122283601316,1.0,0.0,,,,,
mwu,beta_route,18,0.0,10.0,,,,100,0.0094217483180839,0.0076386963940257,0.0152773927880512,0.0091373402815677,1.0,0.0,,,,,
mwu,beta_route,18,0.0,10.0,,,,500,0.0094217483180839,2.146302472749717e-05,4.292604945486112e-05,0.0092350949421592,1.0,0.0,,,,,
mwu,beta_route,19,0.0,10.0,,,,100,0.0076978430882945,0.0071091916373771,0.0142183832747542,0.0077209528817487,1.0,0.0,,,,,
mwu,beta_route,19,0.0,10.0,,,,500,0.0076978430882945,1.959409221541364e-07,3.918818443762555e-07,0.0077209528817487,1.0,0.0,,,,,
mwu,beta_route,12,0.0,10.0,,,,100,0.011304674559518,0.0087402142834739,0.0174804285669479,0.0113628468053722,1.0,0.0,,,,,
mwu,beta_route,12,0.0,10.0,,,,500,0.011304674559518,2.230411844106328e-08,4.4608236880351e-08,0.0113628468053722,1.0,0.0,,,,,
mwu,beta_route,13,0.0,10.0,,,,100,0.0031736858379891,0.0048637080282508,0.0097274160565016,0.0048637080282508,1.0,0.0,,,,,
mwu,beta_route,13,0.0,10.0,,,,500,0.0305609880830638,0.0318158261905658,0.0636316523811314,0.0318557227440592,1.0,0.0,,,,,
mwu,beta_route,14,0.0,10.0,,,,100,0.0046329656895014,0.004849871041336,0.0120972942052752,0.004849871041336,1.0,1.0,,,,,
mwu,beta_route,14,0.0,10.0,,,,500,0.017981133104651,0.0190502878932991,0.0381005757865981,0.0194061173967351,0.993975903614458,-2.0,,,,,
mwu,beta_route,15,0.0,10.0,,,,100,0.0081263443408575,0.0081636587846165,0.0163273175692331,0.0081636587846165,1.0,0.0,,,,,
mwu,beta_route,15,0.0,10.0,,,,500,0.051053409861012,0.0331366315644752,0.0662732631289503,0.0506877395207503,1.0,0.0,,,,,
mwu,beta_route,0,0.0,20.0,,,,100,3.029101659501876e-07,2.7917066725002826e-07,5.583413346423038e-07,2.942000276728862e-07,1.0,0.0,,,,,
mwu,beta_route,0,0.0,20.0,,,,500,6.59687600004788e-07,1.8610355478898555e-09,3.7220712971426284e-09,6.525058133810546e-07,1.0,0.0,,,,,
mwu,beta_route,1,0.0,20.0,,,,100,2.077034378378251e-07,2.124901468114615e-07,4.24980293642005e-07,2.151172321940287e-07,1.0,0.0,,,,,
mwu,beta_route,1,0.0,20.0,,,,500,2.3728446530979497e-06,2.34378868158025e-06,4.6875773631049465e-06,2.34378868158025e-06,1.0,0.0,,,,,
mwu,beta_route,2,0.0,20.0,,,,100,4.52052937305325e-07,3.732381601562196e-07,7.464763205067282e-07,4.553539371121573e-07,1.0,1.0,,,,,
mwu,beta_route,2,0.0,20.0,,,,500,4.76419467973499e-07,2.8636648607971438e-11,5.7273275739523104e-11,4.654999528064252e-07,1.0,1.0,,,,,
mwu,beta_route,3,0.0,20.0,,,,100,3.543660218596756e-07,3.32753876008951e-07,6.655077517871838e-07,3.442006026865841e-07,1.0,1.0,,,,,
mwu,beta_route,3,0.0,20.0,,,,500,1.5339252020796224e-06,7.076459884736154e-08,1.4152919773063934e-07,1.5323186161042557e-06,1.0,1.0,,,,,
mwu,beta_route,8,0.0,20.0,,,,100,3.570233939598211e-07,3.403295063542089e-07,6.806590128055623e-07,3.575896155849634e-07,1.0,-1.0,,,,,
mwu,beta_route,8,0.0,20.0,,,,500,7.568989873890652e-07,1.145288283099788e-07,2.290576564949721e-07,7.581539800405324e-07,1.0,-1.0,,,,,
mwu,beta_route,9,0.0,20.0,,,,100,3.821833827744037e-07,4.566185705101589e-07,9.132371407948036e-07,4.598199463412557e-07,1.0,0.0,,,,,
mwu,beta_route,9,0.0,20.0,,,,500,8.565056616172129e-07,4.179743967602789e-07,8.359487935740641e-07,8.742433614816747e-07,1.0,0.0,,,,,
mwu,beta_route,10,0.0,20.0,,,,100,2.4619169652906336e-07,2.719169589493476e-07,5.438339179073687e-07,2.719169589493476e-07,1.0,-1.0,,,,,
mwu,beta_route,10,0.0,20.0,,,,500,1.0775596729351022e-06,5.763086329269029e-07,1.1526172658276292e-06,1.0817480023961323e-06,1.0,-1.0,,,,,
mwu,beta_route,11,0.0,20.0,,,,100,2.647238145359055e-07,2.676763058984122e-07,5.353526117378438e-07,2.729256480815679e-07,1.0,0.0,,,,,
mwu,beta_route,11,0.0,20.0,,,,500,1.8295962008751945e-06,1.2458940232829008e-06,2.491788046414768e-06,1.8174469186282849e-06,1.0,0.0,,,,,
mwu,beta_route,4,0.0,20.0,,,,100,1.8488354550094682e-07,1.3910920374643476e-07,3.1001860450541666e-07,1.520340166261125e-07,1.0,0.0,,,,,
mwu,beta_route,4,0.0,20.0,,,,500,1.0133223711517036e-06,7.750871077183419e-07,1.5501742156709343e-06,9.73712719454234e-07,1.0,0.0,,,,,
mwu,beta_route,5,0.0,20.0,,,,100,4.228481491619363e-07,4.943417279967832e-07,9.886834561323443e-07,4.943417279967832e-07,1.0,-1.0,,,,,
mwu,beta_route,5,0.0,20.0,,,,500,1.8631243872135883e-06,2.012100755011126e-06,4.024201509942919e-06,2.012100755011126e-06,1.0,-1.0,,,,,
mwu,beta_route,6,0.0,20.0,,,,100,6.210139806839265e-07,6.826013562166722e-07,1.3652027125027333e-06,6.826013562166722e-07,1.0,0.0,,,,,
mwu,beta_route,6,0.0,20.0,,,,500,1.4093185903840677e-06,1.5068648895333325e-07,3.013729779045523e-07,1.5096974660400164e-06,1.0,0.0,,,,,
mwu,beta_route,7,0.0,20.0,,,,100,3.889840197446315e-07,4.35445662305689e-07,8.708913247805136e-07,4.37533422159575e-07,1.0,0.0,,,,,
mwu,beta_route,7,0.0,20.0,,,,500,8.843417354797989e-07,5.860789229483743e-07,1.1721578457803156e-06,9.302138744837762e-07,1.0,0.0,,,,,
mwu,beta_route,12,0.0,20.0,,,,100,5.056027154726195e-07,3.8707917193736563e-07,7.741583438851396e-07,5.092988329957748e-07,1.0,0.0,,,,,
mwu,beta_route,12,0.0,20.0,,,,500,5.056027154726195e-07,2.073896609999793e-13,4.148014414471393e-13,5.092988329957748e-07,1.0,0.0,,,,,
mwu,beta_route,13,0.0,20.0,,,,100,1.4794830971442965e-07,2.244428113362673e-07,4.488856226864124e-07,2.244428113362673e-07,1.0,0.0,,,,,
mwu,beta_route,13,0.0,20.0,,,,500,1.3870618390532383e-06,1.425560535950332e-06,2.851121071732743e-06,1.4323633495960664e-06,1.0,0.0,,,,,
mwu,beta_route,14,0.0,20.0,,,,100,2.121911348851313e-07,2.2231549146045642e-07,5.544491237796656e-07,2.2231549146045642e-07,1.0,1.0,,,,,
mwu,beta_route,14,0.0,20.0,,,,500,9.287114831613152e-07,9.92399382782061e-07,1.9847987656091333e-06,1.0047874198226836e-06,1.0,1.0,,,,,
mwu,beta_route,15,0.0,20.0,,,,100,3.6880458886834333e-07,3.699602756368492e-07,7.399205512233914e-07,3.699602756368492e-07,1.0,0.0,,,,,
mwu,beta_route,15,0.0,20.0,,,,500,2.373347545936433e-06,1.4521903856090643e-06,2.9043807711194138e-06,2.3558325736861008e-06,1.0,0.0,,,,,
mwu,beta_route,16,0.0,20.0,,,,100,2.47726725688402e-07,1.3628320844061292e-07,4.381644884698943e-07,1.5195310651416882e-07,1.0,0.0,,,,,
mwu,beta_route,16,0.0,20.0,,,,500,7.349318335014843e-07,3.355048777686776e-07,6.710097556054682e-07,7.318295673908182e-07,1.0,0.0,,,,,
mwu,beta_route,17,0.0,20.0,,,,100,3.38764982954487e-07,4.213793931562293e-07,8.427587862777641e-07,4.213793931562293e-07,1.0,0.0,,,,,
mwu,beta_route,17,0.0,20.0,,,,500,5.042474590100099e-07,3.7422700605027615e-08,7.484540129341485e-08,5.004860356150331e-07,1.0,0.0,,,,,
mwu,beta_route,18,0.0,20.0,,,,100,4.240694567725356e-07,3.421204235465325e-07,6.842408469855121e-07,4.114459871695786e-07,1.0,0.0,,,,,
mwu,beta_route,18,0.0,20.0,,,,500,4.240694567725356e-07,4.4673520438465175e-10,8.93470384071217e-10,4.114459871695786e-07,1.0,0.0,,,,,
mwu,beta_route,19,0.0,20.0,,,,100,3.457720684219012e-07,3.146875804382887e-07,6.293751608427503e-07,3.451056846959233e-07,1.0,0.0,,,,,
mwu,beta_route,19,0.0,20.0,,,,500,3.457720684219012e-07,2.3030466422824247e-12,4.6063658885414094e-12,3.451056846959233e-07,1.0,0.0,,,,,
mwu,beta_route,0,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,0,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,1,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,1,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,2,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,2,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,3,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,3,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,4,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,4,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,5,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,5,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,6,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,6,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,7,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,7,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,12,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,12,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,13,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,13,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,14,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,14,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,15,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,15,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,8,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,8,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,9,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,9,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,10,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,10,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,11,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,11,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,16,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,16,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,17,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,17,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,18,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,18,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,19,0.0,50.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,19,0.0,50.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,0,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,0,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,1,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,1,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,2,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,2,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,3,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,3,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,4,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,4,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,5,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,5,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,6,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,6,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,7,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,7,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,8,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,8,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,9,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,9,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,10,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,10,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,11,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,11,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,16,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,16,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,17,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,17,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,18,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,18,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,19,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,19,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,12,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,12,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,13,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,13,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,14,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,14,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,15,0.0,100.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,15,0.0,100.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,0,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,0,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,1,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,1,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,2,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,2,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,3,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,3,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,4,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,4,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,5,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,5,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,6,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,6,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,7,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,7,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,8,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,8,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,9,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,9,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,10,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,10,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,11,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,11,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,12,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,12,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,13,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,13,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,14,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,14,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,15,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,15,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,16,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,16,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,17,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,17,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,18,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,18,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,19,0.0,1000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,19,0.0,1000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,4,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,4,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,5,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,5,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,6,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,6,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,7,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,7,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,0,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,0,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,1,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,1,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,2,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,2,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,3,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,3,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,8,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,8,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,9,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,9,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,10,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,10,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,11,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,11,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,12,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,12,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,13,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,13,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,14,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,14,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,15,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,15,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,16,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,16,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,17,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,17,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,18,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,18,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,19,0.0,10000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,19,0.0,10000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,8,0.0,1000000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,8,0.0,1000000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,9,0.0,1000000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,9,0.0,1000000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,10,0.0,1000000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,10,0.0,1000000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,11,0.0,1000000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,11,0.0,1000000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,0,0.0,1000000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,0,0.0,1000000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,1,0.0,1000000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,1,0.0,1000000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,2,0.0,1000000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,2,0.0,1000000.0,,,,500,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
mwu,beta_route,3,0.0,1000000.0,,,,100,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
