construction,sweep,beta,beta_max,sigma,dim,rho,T,max_pred_err_mean,w_linf_mean,w_l1_mean,max_w_linf_mean,decision_agree_mean,regret_diff_mean,max_cos_mean,diverged_mean,max_pred_err_sem,w_linf_sem,w_l1_sem,max_w_linf_sem,decision_agree_sem,regret_diff_sem,n
mwu,beta_x_dim,100.0,,,64.0,,500,0.862069099062675,0.5280716891206748,1.056838655601307,0.6988266280756787,0.7607905867815079,58.4,0.33225016350453335,0.0,0.060514260540249054,0.10588724464939028,0.21193653130926465,0.07048961834937303,0.0506859237817398,17.243366382772432,20
mwu,beta_x_dim,100.0,,,128.0,,100,0.6902563471114682,0.4021794666934702,0.8114921000248652,0.4522649734276353,0.7976547114315892,9.7,0.23721008257877205,0.0,0.047147380371089585,0.05675150251201318,0.11360097919558415,0.0480482800126959,0.03194425948194995,2.782558459214715,20
mwu,beta_x_dim,100.0,,,128.0,,500,0.8660451747475848,0.40714756823981624,0.8143049319147154,0.6009380776191153,0.7463937246273433,55.2,0.23721008257877205,0.0,0.062017945614847594,0.09677626602917858,0.19355550157069915,0.07063196144457598,0.042255713387280444,14.533916775670116,20
mwu,beta_x_dim,100.0,,,256.0,,100,0.5706721452050267,0.3684608360618812,0.7483444946815117,0.39275954738367574,0.8282632521299679,8.5,0.16269360089398413,0.0,0.05810818642945602,0.05666634701873171,0.11434733681063326,0.05049052051688852,0.03552314508563803,2.5603248149199227,20
mwu,beta_x_dim,100.0,,,256.0,,500,0.736488191285517,0.49219498951036433,0.9843903604997448,0.5915478262202806,0.790898636468755,54.7,0.16269360089398413,0.0,0.0753865637740454,0.10039058981478531,0.20078126754455172,0.08534387157921854,0.044616447406469445,15.101254740479087,20
mwu,beta_x_dim,100.0,,,512.0,,100,0.3866515092130955,0.2150490375050144,0.451606876048285,0.23768832339675905,0.8723237317419938,3.95,0.12010095499453584,0.0,0.04513811991425517,0.03614600912267599,0.07250134016239539,0.03386965300266514,0.028855751724706145,1.3944910409026996,20
mwu,beta_x_dim,100.0,,,512.0,,500,0.5479335242244925,0.26347571699724937,0.5269527968298587,0.39783951997320827,0.8536653940916994,23.25,0.12010095499453584,0.0,0.0647183402845324,0.07598108906672914,0.15196252681618705,0.0660879031620953,0.03867575264470895,8.89555625313176,20
mwu,beta_x_dim,100.0,,,1024.0,,100,0.2857129437943974,0.15026951426375906,0.3093438563683357,0.1635797763345423,0.9233354850843805,3.15,0.08310998156126659,0.0,0.03176343517877646,0.02326926458652731,0.04617148358971495,0.022163197701686364,0.020873247409661948,1.775972676413807,20
mwu,beta_x_dim,100.0,,,1024.0,,500,0.44113298149986563,0.20630067784242972,0.41260147214429554,0.30398009380712965,0.9018621844547254,17.55,0.08310998156126659,0.0,0.06723445208319902,0.07407329974536013,0.14814660670514213,0.06702953533824631,0.03561920344414502,10.12850978803475,20
mwu,beta_x_dim,100.0,,,2048.0,,100,0.180184480805795,0.09348508556252393,0.19952294716425395,0.10401051221458094,0.9530106875614976,1.1,0.05580562464231039,0.0,0.021686169923891392,0.016634034551757694,0.03445895545529015,0.014861219154074115,0.012353309879066063,0.5424117682312851,20
mwu,beta_x_dim,100.0,,,2048.0,,500,0.2998092119214346,0.12917571139846934,0.2583776316681161,0.20806566269507304,0.9421959101625067,5.7,0.05580562464231039,0.0,0.06165987688942127,0.05338082097545947,0.10676602250359464,0.05134913841482884,0.02479796281418986,3.1456737208259113,20
mwu,beta_x_dim,100.0,,,4096.0,,100,0.2028890759295968,0.10667429317840163,0.22195057141794292,0.11754350659984329,0.9371777410120561,2.5,0.04043502467319148,0.0,0.031139028523119876,0.019256032192516596,0.04036922255083354,0.018316485599896026,0.014325952865610671,1.019545822516343,20
