construction,sweep,seed,max_cos,beta,beta_max,sigma,dim,rho,T,max_err,final_err,greedy_agree,select_agree,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff
q,beta_route,2,0.0,1.0,,,,,500,3.1479385790613477,3.1479385790613477,0.6725990597716588,0.30505050505050507,,,,,,
q,beta_route,3,0.0,1.0,,,,,100,0.8851561801429437,0.8851561801429437,0.38312829525483305,0.23655913978494625,,,,,,
q,beta_route,3,0.0,1.0,,,,,500,2.5519488890909785,2.5519488890909785,0.34287638935668574,0.2535496957403651,,,,,,
q,exact,4,0.0,,,,,,100,2.398081733190338e-14,1.8540724511240114e-14,1.0,1.0,,,,,,
q,exact,4,0.0,,,,,,500,5.3290705182007514e-14,4.884981308350689e-14,1.0,1.0,,,,,,
q,exact,5,0.0,,,,,,100,4.724991786719812e-10,3.5781222429420723e-10,1.0,1.0,,,,,,
q,exact,5,0.0,,,,,,500,4.724991786719812e-10,1.589457454542753e-10,1.0,1.0,,,,,,
q,exact,6,0.0,,,,,,100,2.1316282072803006e-14,2.1316282072803006e-14,1.0,1.0,,,,,,
q,exact,6,0.0,,,,,,500,5.3290705182007514e-14,5.3290705182007514e-14,1.0,1.0,,,,,,
q,exact,7,0.0,,,,,,100,1.2989609388114332e-14,1.0880185641326534e-14,1.0,1.0,,,,,,
q,exact,7,0.0,,,,,,500,2.1538326677728037e-14,1.7319479184152442e-14,1.0,1.0,,,,,,
q,beta_route,0,0.0,5.0,,,,,100,1.1639951391756052,1.1639951391756052,0.6890034364261168,0.3829787234042553,,,,,,
q,beta_route,0,0.0,5.0,,,,,500,2.965864654894948,2.965864654894948,0.6710261569416499,0.3562753036437247,,,,,,
q,beta_route,1,0.0,5.0,,,,,100,0.9715862488965988,0.9715862488965988,0.506398537477148,0.3225806451612903,,,,,,
q,beta_route,1,0.0,5.0,,,,,500,3.71561555957267,3.7139434585889792,0.501187648456057,0.3204868154158215,,,,,,
q,beta_route,2,0.0,5.0,,,,,100,1.0021787480874955,1.0021787480874955,0.6972318339100346,0.28421052631578947,,,,,,
q,beta_route,2,0.0,5.0,,,,,500,3.1479385790613477,3.1479385790613477,0.6725990597716588,0.30505050505050507,,,,,,
q,beta_route,3,0.0,5.0,,,,,100,0.8851561801429437,0.8851561801429437,0.38312829525483305,0.23655913978494625,,,,,,
q,beta_route,3,0.0,5.0,,,,,500,2.5519488890909785,2.5519488890909785,0.34287638935668574,0.2535496957403651,,,,,,
q,beta_route,4,0.0,1.0,,,,,100,1.2324099949129392,1.2164193329977695,0.8299445471349353,0.35789473684210527,,,,,,
q,beta_route,4,0.0,1.0,,,,,500,3.135146782984994,3.135146782984994,0.8327099625977559,0.32323232323232326,,,,,,
q,beta_route,5,0.0,1.0,,,,,100,1.153142785359946,1.153142785359946,0.7954545454545454,0.0,,,,,,
q,beta_route,5,0.0,1.0,,,,,500,3.299220059025816,3.2919643459774584,0.826043068640646,0.0,,,,,,
q,beta_route,6,0.0,1.0,,,,,100,1.3977101079235026,1.3977101079235026,0.8886894075403949,0.0,,,,,,
q,beta_route,6,0.0,1.0,,,,,500,3.6372504983265443,3.628083320158467,0.8437605681433886,0.0,,,,,,
q,beta_route,7,0.0,1.0,,,,,100,1.022392818504411,1.022392818504411,0.8280701754385965,0.0,,,,,,
q,beta_route,7,0.0,1.0,,,,,500,2.9907330828340015,2.9799678836697514,0.8323232323232324,0.0,,,,,,
q,beta_route,12,0.0,1.0,,,,,100,0.897275661241777,0.897275661241777,0.7130281690140845,0.0,,,,,,
q,beta_route,12,0.0,1.0,,,,,500,2.6438521138882045,2.6438521138882045,0.6755390835579514,0.0,,,,,,
q,beta_route,13,0.0,1.0,,,,,100,1.3763313157294355,1.3763313157294355,1.0,0.0,,,,,,
q,beta_route,13,0.0,1.0,,,,,500,3.754664017766418,3.754664017766418,1.0,0.0,,,,,,
q,beta_route,14,0.0,1.0,,,,,100,0.4174522684053931,0.4174522684053931,0.8250883392226148,0.0,,,,,,
q,beta_route,14,0.0,1.0,,,,,500,2.5279643683666406,2.5279643683666406,0.727242076871207,0.0,,,,,,
q,beta_route,15,0.0,1.0,,,,,100,0.7726799883701265,0.7726799883701265,1.0,0.0,,,,,,
q,beta_route,15,0.0,1.0,,,,,500,2.3186651720104856,2.3186651720104856,1.0,0.0,,,,,,
